pl_name,hostname,sy_snum,pl_rade,pl_bmassj,st_spectype,sy_dist
"HD 133131 A b","HD 133131 A",2,,1.42000000,"G2 V",51.47360000
"HD 133131 A c","HD 133131 A",2,,0.42000000,"G2 V",51.47360000
"HD 133131 B b","HD 133131 B",2,,2.50000000,"G2 V",51.29930000
"HR 2562 b","HR 2562",1,,22.00000000,"F5 V",34.00710000
"Kepler-266 b","Kepler-266",1,2.48000000,,,1370.79000000
"KELT-17 b","KELT-17",1,17.09372500,1.31000000,"A",226.50000000
"WASP-92 b","WASP-92",1,16.37634900,0.80500000,"F7",575.88900000
"WASP-93 b","WASP-93",1,17.90077300,1.47000000,"F4",370.28400000
"WASP-118 b","WASP-118",1,16.14096000,0.51400000,"F6",376.65800000
"HD 111998 b","HD 111998",1,,4.80000000,"F6 V",33.22370000
"HAT-P-65 b","HAT-P-65",1,18.05766791,0.55400000,,738.51900000
"HAT-P-66 b","HAT-P-66",1,17.82231000,0.78300000,"G0",935.45600000
"OGLE-2007-BLG-349L AB c","OGLE-2007-BLG-349L A",2,,0.25170815,"M",2760.00000000
"HATS-11 b","HATS-11",1,18.03000000,,,944.60300000
"HATS-12 b","HATS-12",1,7.76000000,,,746.13800000
"GJ 676 A c","GJ 676 A",2,,13.49200000,,16.02720000
"OGLE-2015-BLG-0051L b","OGLE-2015-BLG-0051L",1,,0.72000000,,8200.00000000
"Kepler-56 d","Kepler-56",1,,5.61000000,,912.99400000
"HD 42618 b","HD 42618",1,,0.04530724,"G4 V",24.33580000
"HD 164922 c","HD 164922",1,,0.04090237,,22.00160000
"rho CrB c","rho CrB",1,,0.08634219,"G0",17.46710000
"HATS-18 b","HATS-18",1,14.89676100,1.97950000,,624.36800000
"OGLE-2012-BLG-0950L b","OGLE-2012-BLG-0950L",1,,0.11000000,"M V",2600.00000000
"OGLE-2014-BLG-1760L b","OGLE-2014-BLG-1760L",1,,0.93100000,"K",7056.00000000
"HD 9174 b","HD 9174",1,,1.11000000,"G8 IV",81.48930000
"Kepler-761 b","Kepler-761",1,2.03000000,,,830.70700000
"HD 68402 b","HD 68402",1,,3.07000000,"G5 IV/V",78.42930000
"HD 72892 b","HD 72892",1,,5.46800000,,69.73110000
"HD 128356 b","HD 128356",1,,0.89000000,"K3 V",26.15480000
"HD 147873 b","HD 147873",2,,5.14000000,"G1 V",109.05500000
"HD 147873 c","HD 147873",2,,2.30000000,"G1 V",109.05500000
"HD 165155 b","HD 165155",1,,2.89000000,"G8 V",63.35740000
"HD 224538 b","HD 224538",1,,6.53100000,,79.06080000
"2MASS J22362452+4751425 b","2MASS J22362452+4751425",1,,12.50000000,"K7 V",69.57370000
"GJ 536 b","GJ 536",1,,0.02004226,,10.40920000
"WASP-130 b","WASP-130",1,9.97601000,1.23000000,"G6",172.25600000
"WASP-131 b","WASP-131",1,13.74221034,0.27300000,,200.07500000
"WASP-132 b","WASP-132",1,10.09929161,0.42800000,"K4 V",122.91000000
"WASP-139 b","WASP-139",2,8.96720000,0.11700000,"K0",212.47200000
"WASP-140 b","WASP-140",2,14.23540549,,"K0",117.59800000
"WASP-141 b","WASP-141",1,13.56289000,2.69000000,"F9",516.54300000
"WASP-142 b","WASP-142",1,17.14977000,0.84000000,"F8",730.93300000
"HATS-31 b","HATS-31",1,18.38276000,0.88000000,,773.97400000
"HATS-32 b","HATS-32",1,14.00004100,0.92000000,,745.11600000
"HATS-33 b","HATS-33",1,13.78707000,1.19200000,,248.46000000
"HATS-34 b","HATS-34",1,16.02887000,0.94100000,,508.84200000
"Kepler-418 b","Kepler-418",1,13.45000000,1.10000000,,1002.53000000
"HATS-35 b","HATS-35",1,16.40997600,1.22200000,,514.55500000
"HD 86950 b","HD 86950",1,,3.60000000,"K1 III",209.83900000
"HD 222076 b","HD 222076",1,,1.56000000,"K0 III",91.15380000
"WASP-127 b","WASP-127",2,14.69499900,0.16470000,,159.50700000
"WASP-136 b","WASP-136",1,16.81347105,,"F",275.58700000
"WASP-138 b","WASP-138",1,12.21781000,1.22000000,,414.23400000
"K2-101 b","K2-101",1,2.00000000,,,188.33000000
"K2-102 b","K2-102",1,1.30000000,,,188.17500000
"EPIC 211822797 b","EPIC 211822797",1,1.92000000,,,186.19700000
"OGLE-2014-BLG-0676L b","OGLE-2014-BLG-0676L",1,,3.68000000,,2670.00000000
"XO-6 b","XO-6",1,23.20263000,4.40000000,"F5",235.47900000
"HD 30177 c","HD 30177",1,,4.67000000,"G8 V",55.58670000
"EPIC 220674823 b","EPIC 220674823",1,1.60600000,0.02372349,"G5 V",244.59000000
"EPIC 220674823 c","EPIC 220674823",1,2.71200000,0.02485618,"G5 V",244.59000000
"K2-107 b","K2-107",1,15.98000000,,,685.20000000
"WASP-53 b","WASP-53",1,12.03846600,2.13200000,,201.33800000
"WASP-53 c","WASP-53",1,,16.35000000,,201.33800000
"WASP-81 b","WASP-81",1,16.01766100,0.72900000,,398.50500000
"TAP 26 b","TAP 26",1,,1.66000000,,121.40200000
"KELT-16 b","KELT-16",2,15.86073500,2.75000000,"F7 V",444.58600000
"TRAPPIST-1 e","TRAPPIST-1",1,0.92000000,0.00217728,,
"TRAPPIST-1 f","TRAPPIST-1",1,1.04500000,0.00326906,,
"TRAPPIST-1 g","TRAPPIST-1",1,1.12900000,0.00415633,,
"TRAPPIST-1 h","TRAPPIST-1",1,0.75500000,0.00102571,,
"HD 106315 b","HD 106315",1,2.44000000,0.03964383,"F5 V",109.35300000
"HD 106315 c","HD 106315",1,4.35000000,0.04782431,"F5 V",109.35300000
"HD 17674 b","HD 17674",1,,0.87000000,"G0 V",44.42640000
"HD 42012 b","HD 42012",1,,1.60000000,"K0",36.79840000
"HD 29021 b","HD 29021",1,,4.47000000,"G5",30.99390000
"HATS-22 b","HATS-22",1,10.68217700,2.74000000,"K V",229.51800000
"Kepler-474 b","Kepler-474",1,3.06000000,,,841.49600000
"HATS-23 b","HATS-23",1,20.84874000,1.47000000,"G V",639.00400000
"HATS-24 b","HATS-24",1,15.63655500,2.26000000,,494.18200000
"Kepler-20 g","Kepler-20",2,,0.06280087,,282.56300000
"NGC 2682 Sand 978 b","NGC 2682 Sand 978",1,,2.18000000,"K4 III",821.91800000
"GJ 3138 b","GJ 3138",1,,0.00560048,"M0",28.47120000
"GJ 3138 c","GJ 3138",1,,0.01315168,"M0",28.47120000
"GJ 3138 d","GJ 3138",1,,0.03303653,"M0",28.47120000
"GJ 3323 b","GJ 3323",1,,0.00635560,"M4",5.37484000
"GJ 3323 c","GJ 3323",1,,0.00726804,"M4",5.37484000
"GJ 273 b","GJ 273",1,,0.00909291,"M3.5",5.92153500
"Kepler-768 b","Kepler-768",1,1.79000000,,,784.56000000
"GJ 273 c","GJ 273",1,,0.00371268,"M3.5",5.92153500
"GJ 3293 d","GJ 3293",1,,0.02391215,"M2.5",20.19030000
"GJ 3293 e","GJ 3293",1,,0.01031998,"M2.5",20.19030000
"HAT-P-67 b","HAT-P-67",2,23.98721870,0.45000000,,371.68600000
"Kepler-19 d","Kepler-19",1,,0.07079256,,218.56200000
"Kepler-150 f","Kepler-150",1,3.64000000,,,891.09200000
"Qatar-3 b","Qatar-3",1,12.28506400,4.31000000,"G0 V",735.60100000
"Qatar-4 b","Qatar-4",1,12.72221500,6.10000000,"K1 V",329.03600000
"Qatar-5 b","Qatar-5",1,12.40836300,4.32000000,"G2 V",367.65800000
"LHS 1140 b","LHS 1140",1,1.73000000,0.01761957,"M4.5 V",14.98610000
"HIP 67537 b","HIP 67537",1,,13.55800000,,116.04600000
"KELT-18 b","KELT-18",2,17.59813000,1.18000000,"F4 V",321.37600000
"KELT-12 b","KELT-12",1,19.95202000,0.95000000,,368.03000000
"KELT-11 b","KELT-11",1,15.13212395,0.20500000,,99.15960000
"OGLE-2016-BLG-1195L b","OGLE-2016-BLG-1195L",1,,0.00450000,,3910.00000000
"MOA-2016-BLG-227L b","MOA-2016-BLG-227L",1,,2.80000000,,6500.00000000
"KELT-9 b","KELT-9",2,21.70058664,2.88000000,"A",204.45500000
"HD 3167 d","HD 3167",1,,0.02296837,,47.28990000
"HD 20794 e","HD 20794",1,,0.01500802,"G8",6.00278000
"HD 27894 c","HD 27894",1,,0.16200000,"K2 V",43.82140000
"HD 27894 d","HD 27894",1,,6.49300000,,43.82140000
"BD+03 2562 b","BD+03 2562",1,,6.40000000,,1070.63000000
"HD 177565 b","HD 177565",1,,0.04750967,,16.91790000
"MOA-2012-BLG-505L b","MOA-2012-BLG-505L",1,,0.02110000,,7210.00000000
"TYC 4282-00605-1 b","TYC 4282-00605-1",1,,10.78000000,,464.12800000
"HIP 65426 b","HIP 65426",1,16.81350000,9.00000000,"A2 V",108.87500000
"WASP-167 b","WASP-167",1,17.71022000,8.00000000,"F1 V",423.55200000
"K2-113 b","K2-113",1,12.14000000,,,635.72200000
"MXB 1658-298 b","MXB 1658-298",2,,23.70000000,,
"tau Cet g","tau Cet",1,,0.00550609,,3.60304000
"tau Cet h","tau Cet",1,,0.00575780,,3.60304000
"tau Cet f","tau Cet",1,,0.01236510,,3.60304000
"WASP-91 b","WASP-91",1,11.54527000,1.34000000,"K3",149.94200000
"WASP-105 b","WASP-105",1,10.76064000,1.80000000,"K2",169.27200000
"WASP-107 b","WASP-107",1,,0.09600000,,64.74140000
"YZ Cet b","YZ Cet",1,,0.00220245,"M4.5 V",3.71207000
"YZ Cet c","YZ Cet",1,,0.00358684,"M4.5 V",3.71207000
"YZ Cet d","YZ Cet",1,,0.00342952,"M4.5 V",3.71207000
"MOA-2012-BLG-006L b","MOA-2012-BLG-006L",1,,8.40000000,,5300.00000000
"CoRoT-32 b","CoRoT-32",1,6.38913000,0.15000000,"G0 VI",576.68300000
"OGLE-2016-BLG-0263L b","OGLE-2016-BLG-0263L",1,,4.10000000,,6500.00000000
"GJ 625 b","GJ 625",1,,0.00887267,"M2",6.47249000
"HD 208897 b","HD 208897",1,,1.19400000,"K0",67.48720000
"K2-117 c","K2-117",1,2.06000000,,,101.63200000
"K2-118 b","K2-118",1,2.54000000,,,321.72200000
"K2-125 b","K2-125",1,2.18000000,,,124.15600000
"K2-128 b","K2-128",1,1.42000000,,,114.63700000
"K2-129 b","K2-129",1,1.04000000,,,27.79570000
"K2-130 b","K2-130",1,1.25000000,,,118.01100000
"K2-131 b","K2-131",1,1.69000000,0.02485618,,152.50900000
"GJ 1148 c","GJ 1148",1,,0.21413963,,11.01430000
"K2-132 b","K2-132",1,14.57170000,0.49000000,,609.81800000
"K2-133 b","K2-133",1,1.34000000,,"M1.5 V",75.17030000
"K2-133 c","K2-133",1,1.60300000,,"M1.5 V",75.17030000
"K2-133 d","K2-133",1,2.00300000,,"M1.5 V",75.17030000
"WASP-151 b","WASP-151",1,13.30506009,0.31600000,,453.09900000
"WASP-153 b","WASP-153",1,17.37395000,0.39000000,"G0",610.17600000
"WASP-156 b","WASP-156",1,6.15000000,0.13214678,"K3 V",122.06600000
"OGLE-2013-BLG-0132L b","OGLE-2013-BLG-0132L",1,,0.29000000,,3900.00000000
"OGLE-2013-BLG-1721L b","OGLE-2013-BLG-1721L",1,,0.64000000,,6300.00000000
"HD 34445 c","HD 34445",1,,0.16800000,"G0 V",46.09070000
"HD 34445 d","HD 34445",1,,0.09700000,"G0 V",46.09070000
"HD 34445 e","HD 34445",1,,0.05290000,"G0 V",46.09070000
"HD 34445 f","HD 34445",1,,0.11900000,"G0 V",46.09070000
"HD 34445 g","HD 34445",1,,0.38000000,"G0 V",46.09070000
"MASCARA-1 b","MASCARA-1",1,17.90074218,,,182.27300000
"GJ 9827 b","GJ 9827",1,1.44000000,0.01346639,"K7 V",29.66100000
"GJ 9827 c","GJ 9827",1,1.13000000,0.00585221,"K7 V",29.66100000
"GJ 9827 d","GJ 9827",1,1.98000000,0.00950198,"K7 V",29.66100000
"KELT-20 b","KELT-20",1,19.51486900,3.38200000,"A2 V",136.42600000
"NGTS-1 b","NGTS-1",1,14.90797000,0.81200000,"M0.5",218.12100000
"K2-136 b","K2-136",2,1.01400000,0.01352931,,59.24740000
"K2-136 c","K2-136",2,3.00000000,0.05694897,,59.24740000
"K2-136 d","K2-136",2,1.56500000,0.00943906,,59.24740000
"K2-137 b","K2-137",1,0.64000000,,,98.87650000
"Ross 128 b","Ross 128",1,,0.00440487,"M4",3.37454000
"HD 76920 b","HD 76920",1,,3.13000000,,184.03100000
"HD 40956 b","HD 40956",1,,2.70000000,,116.59300000
"HD 111591 b","HD 111591",1,,4.40000000,,114.16600000
"HD 113996 b","HD 113996",2,,6.30000000,,116.33400000
"OGLE-2016-BLG-1190L b","OGLE-2016-BLG-1190L",1,,13.38000000,,6770.00000000
"OGLE-2016-BLG-0613L AB b","OGLE-2016-BLG-0613L AB",2,,4.18000000,,3410.00000000
"K2-139 b","K2-139",1,9.11000000,,,153.85600000
"Kepler-80 g","Kepler-80",1,1.13000000,,,369.45100000
"Kepler-90 i","KOI-351",1,1.32000000,,,848.25400000
"K2-18 c","K2-18",1,,0.02362898,,38.02660000
"HD 176986 b","HD 176986",1,,0.01686445,"K2.5 V",27.78430000
"HD 176986 c","HD 176986",1,,0.03067693,"K2.5 V",27.78430000
"GJ 3942 b","GJ 3942",1,,0.02246484,"M0",16.92870000
"Kepler-500 b","Kepler-500",1,2.58000000,,,807.48000000
"Kepler-269 b","Kepler-269",1,2.47000000,,,2257.32000000
"PSR J2322-2650 b","PSR J2322-2650",1,,0.79490000,,230.00000000
"K2-140 b","K2-140",1,13.56286665,0.93000000,"G6 V",347.91700000
"HD 147379 b","HD 147379",2,,0.06796120,"M0.0 V",10.76430000
"HATS-50 b","HATS-50",1,12.66617000,0.39000000,,756.74200000
"HATS-51 b","HATS-51",1,15.80469000,0.76800000,,389.57000000
"HATS-52 b","HATS-52",1,15.49083800,2.24000000,,555.13400000
"HATS-53 b","HATS-53",1,15.02006000,0.59500000,,585.77000000
"K2-138 b","K2-138",1,1.51000000,0.00975364,,202.58500000
"K2-138 c","K2-138",1,2.29900000,0.01985338,,202.58500000
"K2-138 d","K2-138",1,2.39000000,0.02491898,,202.58500000
"Kepler-775 b","Kepler-775",1,1.19000000,,,398.67600000
"K2-138 e","K2-138",1,3.39000000,0.04080798,,202.58500000
"K2-138 f","K2-138",1,2.90400000,0.00512853,,202.58500000
"KELT-19 A b","KELT-19 A",2,21.40919000,4.07000000,"A8 V",300.27600000
"K2-141 b","K2-141",1,1.51000000,0.01563737,,61.87360000
"K2-141 c","K2-141",1,7.00000000,0.02517081,,61.87360000
"HD 238914 b","HD 238914",1,,6.00000000,,519.45200000
"TYC 3318-01333-1 b","TYC 3318-01333-1",1,,3.42000000,,490.61000000
"BD+48 740 b","BD+48 740",1,,1.70000000,,666.58900000
"K2-147 b","K2-147",1,1.47286006,,,90.54940000
"K2-148 b","K2-148",2,1.33000000,,,124.45800000
"Kepler-776 b","Kepler-776",1,1.28000000,,,727.90400000
"K2-148 c","K2-148",2,1.73000000,,,124.45800000
"K2-148 d","K2-148",2,1.64000000,,,124.45800000
"K2-149 b","K2-149",1,1.64000000,,"M1.0 V",123.67600000
"K2-150 b","K2-150",1,2.00000000,,"M2.5 V",102.48300000
"K2-152 b","K2-152",1,2.29000000,,,108.44900000
"K2-153 b","K2-153",1,2.00000000,,,143.12500000
"K2-154 b","K2-154",1,1.99000000,,,129.35600000
"K2-154 c","K2-154",1,2.07000000,,,129.35600000
"K2-155 b","K2-155",1,1.80000000,,,72.79980000
"K2-155 c","K2-155",1,2.60000000,,,72.79980000
"K2-155 d","K2-155",1,1.90000000,,,72.79980000
"KELT-21 b","KELT-21",1,17.77747400,3.91000000,"A8 V",470.87800000
"HD 215152 d","HD 215152",1,,0.00881289,"K3 V",21.59740000
"HD 215152 e","HD 215152",1,,0.00905201,"K3 V",21.59740000
"TCP J05074264+2447555 b","TCP J05074264+2447555",1,,0.06292704,,505.00000000
"Kepler-1654 b","Kepler-1654",1,9.18017100,0.50000000,"G5 V",568.11700000
"UKIRT-2017-BLG-001L b","UKIRT-2017-BLG-001L",1,,1.28000000,,6300.00000000
"OGLE-2017-BLG-0173L b","OGLE-2017-BLG-0173L",1,,0.01029000,,4705.00000000
"MOA-2010-BLG-117L b","MOA-2010-BLG-117L",1,,0.54000000,,3500.00000000
"K2-232 b","K2-232",1,11.20900000,0.39800000,,130.72000000
"K2-231 b","K2-231",1,2.50000000,,,321.21500000
"HATS-39 b","HATS-39",1,17.59813000,0.63000000,,878.52100000
"HATS-40 b","HATS-40",1,17.71022000,1.59000000,,1342.29000000
"HATS-41 b","HATS-41",1,14.90797000,9.70000000,,737.66800000
"HATS-42 b","HATS-42",1,15.69260000,1.88000000,,800.37700000
"OGLE-2017-BLG-1522L b","OGLE-2017-BLG-1522L",1,,0.75000000,,7490.00000000
"HD 158996 b","HD 158996",1,,14.00000000,"K5 III",283.65900000
"KPS-1 b","KPS-1",1,11.54527000,1.09000000,"K1 V",262.70600000
"K2-233 b","K2-233",1,1.31500000,0.00755124,"K3",67.50620000
"K2-233 c","K2-233",1,1.27200000,0.01447322,"K3",67.50620000
"K2-233 d","K2-233",1,2.36300000,0.03240742,"K3",67.50620000
"OGLE-2017-BLG-0373L b","OGLE-2017-BLG-0373L",1,,0.40100000,,5915.00000000
"gam Lib b","gam Lib",1,,1.12600000,"K0 III",47.40170000
"gam Lib c","gam Lib",1,,5.23100000,"K0 III",47.40170000
"24 Boo b","24 Boo",1,,0.88300000,"G3 IV",95.98630000
"OGLE-2017-BLG-1434L b","OGLE-2017-BLG-1434L",1,,0.01393834,,860.00000000
"HATS-43 b","HATS-43",1,13.22662000,0.26100000,,362.27300000
"HATS-44 b","HATS-44",1,11.96000300,0.56000000,,446.03500000
"HATS-45 b","HATS-45",1,14.41477400,0.70000000,,772.11000000
"HATS-46 b","HATS-46",1,10.12172700,0.17300000,,453.80800000
"HATS-7 b","HATS-7",1,6.31066700,0.12000000,"K2",240.70700000
"HD 47366 b","HD 47366",1,,2.08200000,"K1 III",84.35520000
"HD 47366 c","HD 47366",1,,1.52200000,"K1 III",84.35520000
"NGTS-3 A b","NGTS-3 A",2,16.58932000,2.38000000,"G6 V",743.97200000
"HD 89345 b","HD 89345",1,7.39794000,0.11000000,,132.34500000
"OGLE-2017-BLG-1140L b","OGLE-2017-BLG-1140L",1,,1.59000000,,
"K2-239 b","K2-239",1,1.10000000,,"M3.0 V",31.08490000
"K2-239 c","K2-239",1,1.00000000,,"M3.0 V",31.08490000
"K2-239 d","K2-239",1,1.10000000,,"M3.0 V",31.08490000
"K2-240 b","K2-240",1,2.00000000,,"M0.5 V",72.91050000
"K2-240 c","K2-240",1,1.80000000,,"M0.5 V",72.91050000
"OGLE-2017-BLG-0482L b","OGLE-2017-BLG-0482L",1,,0.02800000,,5800.00000000
"K2-237 b","K2-237",1,16.06246934,1.36600000,,314.99500000
"K2-238 b","K2-238",1,14.57170000,0.86000000,"G2 V",537.96300000
"OGLE-2014-BLG-1722L b","OGLE-2014-BLG-1722L",1,,0.17400000,,6400.00000000
"OGLE-2014-BLG-1722L c","OGLE-2014-BLG-1722L",1,,0.26300000,,6400.00000000
"GJ 1132 c","GJ 1132",1,,0.00915588,"M4.5 V",12.61300000
"HAT-P-11 c","HAT-P-11",1,,2.68000000,,37.76470000
"K2-241 b","K2-241",1,2.55000000,,,149.46400000
"K2-242 b","K2-242",1,2.54000000,,,109.23700000
"K2-158 c","K2-158",1,1.28000000,,,197.29900000
"K2-243 b","K2-243",1,2.17000000,,,266.86400000
"K2-243 c","K2-243",1,2.01000000,,,266.86400000
"K2-245 b","K2-245",1,4.34000000,,,456.06400000
"K2-246 b","K2-246",1,3.49000000,,,703.61600000
"K2-247 b","K2-247",1,2.12000000,,,258.11300000
"K2-247 c","K2-247",1,2.19000000,,,258.11300000
"K2-248 b","K2-248",1,2.57000000,,,406.25400000
"K2-249 b","K2-249",1,2.79000000,,,521.71600000
"K2-250 b","K2-250",1,2.71257333,,,414.70800000
"K2-251 b","K2-251",1,2.35000000,,,147.03000000
"K2-252 b","K2-252",1,1.74000000,,,228.83900000
"K2-253 b","K2-253",1,12.67000000,,,876.56500000
"K2-254 b","K2-254",1,1.63000000,,,227.77500000
"K2-254 c","K2-254",1,2.19000000,,,227.77500000
"K2-255 b","K2-255",1,2.90000000,,,191.60800000
"K2-257 b","K2-257",1,0.83000000,,,64.00650000
"K2-258 b","K2-258",1,3.00000000,,,661.87300000
"IC 4651 9122 b","IC 4651 9122",1,,6.30000000,,859.32400000
"Kepler-128 b","Kepler-128",1,1.42100000,0.01192467,,396.37900000
"CoRoT-20 c","CoRoT-20",1,,17.00000000,,844.06100000
"K2-260 b","K2-260",1,18.41635529,1.72000000,,663.83400000
"K2-261 b","K2-261",1,9.26982704,0.21700000,,213.28300000
"WASP-174 b","WASP-174",1,16.10730527,0.33000000,,410.14900000
"Wolf 503 b","Wolf 503",1,2.04300000,0.01969616,"K3.5 V",44.52600000
"K2-264 b","K2-264",1,2.23100000,,,185.60500000
"K2-264 c","K2-264",1,2.66800000,,,185.60500000
"HD 55696 b","HD 55696",1,,3.87000000,"G0 V",77.96930000
"HD 98736 b","HD 98736",2,,2.33000000,,32.44590000
"HD 148164 b","HD 148164",1,,1.23000000,"F8",77.19710000
"HD 148164 c","HD 148164",1,,5.16000000,"F8",77.19710000
"HD 211810 b","HD 211810",1,,0.67000000,"G5",64.63530000
"HD 75784 c","HD 75784",1,,5.64000000,,85.43210000
"NGTS-2 b","NGTS-2",1,17.87835500,0.74000000,"F5 V",356.39100000
"EPIC 246851721 b","EPIC 246851721",2,11.78065900,3.00000000,"F5 V",372.63200000
"K2-266 b","K2-266",2,3.30000000,0.03545236,,77.55860000
"K2-266 c","K2-266",2,0.70500000,0.00091285,,77.55860000
"K2-266 d","K2-266",2,2.93000000,0.02800239,,77.55860000
"K2-266 e","K2-266",2,2.73000000,0.04499261,,77.55860000
"K2-268 b","K2-268",1,1.50000000,,,327.78300000
"WASP-144 b","WASP-144",1,9.52765000,0.44000000,"K2 V",355.51300000
"WASP-145 A b","WASP-145 A",2,10.08810000,0.89000000,"K2 V",91.29900000
"WASP-158 b","WASP-158",1,11.99363000,2.79000000,"F6 V",524.99300000
"WASP-159 b","WASP-159",1,15.46842000,0.55000000,"F9",715.38300000
"WASP-162 b","WASP-162",1,11.20900000,5.20000000,"K0",310.84100000
"WASP-168 b","WASP-168",2,16.81350000,0.42000000,"F9 V",303.94100000
"WASP-172 b","WASP-172",1,17.59813000,0.47000000,"F1 V",538.11000000
"WASP-173 A b","WASP-173 A",2,13.45080000,3.69000000,"G3",232.98000000
"OGLE-2011-BLG-0173L b","OGLE-2011-BLG-0173L",1,,0.19000000,,6100.00000000
"WASP-147 b","WASP-147",1,12.49803500,0.27500000,"G4",436.09800000
"WASP-160 B b","WASP-160 B",2,12.21781000,0.27800000,"K0 V",288.32600000
"WASP-164 b","WASP-164",1,12.64375200,2.13000000,"G2 V",327.50600000
"WASP-165 b","WASP-165",1,14.12334000,0.65800000,"G6",602.23600000
"OGLE-2013-BLG-1761L b","OGLE-2013-BLG-1761L",1,,2.70000000,,6900.00000000
"GJ 96 b","GJ 96",1,,0.06185697,"M2",11.93150000
"KMT-2016-BLG-1820L b","KMT-2016-BLG-1820L",1,,4.57000000,,6260.00000000
"KMT-2016-BLG-2142L b","KMT-2016-BLG-2142L",1,,15.49000000,,7010.00000000
"Kepler-777 b","Kepler-777",1,1.47000000,,,443.10600000
"MOA-2015-BLG-337L b","MOA-2015-BLG-337L",1,,0.10600000,,7100.00000000
"KMT-2016-BLG-1397L b","KMT-2016-BLG-1397L",1,,7.00000000,,6600.00000000
"pi Men c","HD 39091",1,2.01890000,,,18.27020000
"K2-284 b","K2-284",1,2.78000000,,,107.27200000
"MOA-2016-BLG-319L b","MOA-2016-BLG-319L",1,,0.62000000,,6800.00000000
"MOA-2011-BLG-291L b","MOA-2011-BLG-291L",1,,0.05700000,,4400.00000000
"GJ 317 c","GJ 317",1,,1.43000000,"M3.5 V",15.19680000
"HD 33142 c","HD 33142",1,,0.89000000,"K0 III",121.37500000
"HD 95089 c","HD 95089",1,,3.45000000,,136.95700000
"HD 99706 c","HD 99706",1,,5.69000000,,146.60000000
"Kepler-778 b","Kepler-778",1,1.68000000,,,938.16800000
"HD 102329 c","HD 102329",1,,1.52000000,,217.10700000
"HD 116029 c","HD 116029",2,,1.27000000,,123.24500000
"HD 156279 c","HD 156279",1,,9.75000000,,36.19450000
"HD 114783 c","HD 114783",1,,1.90000000,"K1 V",21.06280000
"HATS-59 b","HATS-59",1,12.62133400,0.80600000,,642.88400000
"HATS-59 c","HATS-59",1,,12.70000000,,642.88400000
"GJ 3779 b","GJ 3779",1,,0.02517069,"M4.0 V",13.74300000
"GJ 1265 b","GJ 1265",1,,0.02328289,"M4.5 V",10.25250000
"LHS 1140 c","LHS 1140",1,1.27200000,0.00600953,"M4.5 V",14.98610000
"CoRoT-21 b","CoRoT-21",1,14.57170000,2.26000000,"F8 IV",
"HD 13167 b","HD 13167",1,,3.31000000,,148.93400000
"HD 14787 b","HD 14787",1,,1.12100000,,119.13700000
"HD 18015 b","HD 18015",1,,3.18000000,,123.80100000
"HD 72490 b","HD 72490",1,,1.76800000,,126.33900000
"HD 94834 b","HD 94834",1,,1.26000000,,98.16090000
"HD 180053 b","HD 180053",1,,2.19400000,,137.04300000
"HD 4917 b","HD 4917",1,,1.61500000,,204.27700000
"WASP-161 b","WASP-161",1,12.81188700,2.49000000,,343.08000000
"WASP-163 b","WASP-163",1,13.47321800,1.87000000,,261.38600000
"WASP-170 b","WASP-170",1,12.28506400,1.60000000,,305.60300000
"K2-285 b","K2-285",1,2.59000000,0.03045653,"K2 V",154.96100000
"K2-285 c","K2-285",1,3.53000000,0.04933455,"K2 V",154.96100000
"K2-285 d","K2-285",1,2.48000000,0.02045118,"K2 V",154.96100000
"K2-285 e","K2-285",1,1.95000000,0.03366580,"K2 V",154.96100000
"K2-286 b","K2-286",1,2.10000000,,"M0 V",76.14860000
"K2-287 b","K2-287",1,9.49402300,0.31500000,,158.33500000
"K2-288 B b","K2-288 B",2,1.90000000,,"M3 V",65.61380000
"HATS-60 b","HATS-60",1,12.92397700,0.66200000,,486.47400000
"HATS-61 b","HATS-61",1,13.39475500,3.40000000,,679.76100000
"HATS-62 b","HATS-62",1,11.82549500,0.17900000,,523.06700000
"HATS-63 b","HATS-63",1,13.52926300,0.96000000,,623.23200000
"HATS-64 b","HATS-64",1,18.81991100,0.96000000,,1080.15000000
"HATS-65 b","HATS-65",2,16.82470900,0.82100000,,493.32000000
"HATS-66 b","HATS-66",1,15.81589900,5.33000000,,1477.98000000
"HATS-67 b","HATS-67",1,18.88716500,1.45000000,,960.10900000
"HATS-68 b","HATS-68",1,13.80948800,1.29000000,,603.95500000
"HATS-69 b","HATS-69",1,10.59250500,0.57700000,,414.53700000
"HD 202696 b","HD 202696",1,,1.99600000,"K0 III-IV",188.54600000
"HD 202696 c","HD 202696",1,,1.86400000,"K0 III-IV",188.54600000
"K2-290 b","K2-290",3,3.06000000,0.03429506,,272.90900000
"Kepler-779 b","Kepler-779",2,0.92000000,,,283.15500000
"K2-290 c","K2-290",3,11.27625400,0.77400000,,272.90900000
"K2-291 b","K2-291",1,1.58900000,0.02041972,,90.05620000
"GJ 4276 b","GJ 4276",1,,0.05213479,"M4.0",21.33620000
"LHS 3844 b","LHS 3844",1,1.28600000,0.00745685,"M4.5-M5.0",14.88460000
"HD 202772 A b","HD 202772 A",2,18.23701160,1.01800000,,161.49800000
"K2-292 b","K2-292",1,2.63000000,0.07708523,"G3 V",114.29300000
"HD 20781 d","HD 20781",2,,0.03340000,"K0 V",35.97150000
"HD 20781 e","HD 20781",2,,0.04420000,"K0 V",35.97150000
